type,name,usage_count,node_types,civitai_name,civitai_id,version,download_url,page_url,workflows
lora,lightx2v_I2V_14B_480p_cfg_step_distill_rank128_bf16.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,Revised by jefferson T8首尾帧 Wan2.2版Infinite Talk图生视频数字人 (Copy).json
lora,Lightx2v wan 2.2 high_noise_seko v1.1.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,SVI+2.0+Pro+for+Wan+2.2长视频一镜到底！(1).json
lora,ltx2\ltx-2.3-22b-distilled-lora-dynamic_fro09_avg_rank_105_bf16.safetensors,1,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,video_ltx23_i2v_simple(1).json
lora,ltx2\23\nsfw_riding_backshot_frontshot_ltx23_v1.0.safetensors,1,LoraLoaderModelOnly,nsfw z-image Romantic Red Evening Elegance – Strapless Floral Ruffle Gown With Cross-Lace Heels,2581641,,https://civitai.com/api/download/models/2900350,https://civitai.com/models/2581641,video_ltx23_i2v_simple(1).json
lora,Wan-Lighting\Wan2.2 - I2V_A14b_low_noise_lora_rank64_lightx2v_4step_1022.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Wan2.2+Remix+I2V+v2.1+++SVI2Pro+全自动反推长视频工作流.json
lora,wan/lightx2v_I2V_14B_480p_cfg_step_distill_rank64_bf16.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,Wan2.2-Animate-动作迁移-视频延长.json
lora,wan/WanAnimate_relight_lora_fp16.safetensors,1,LoraLoaderModelOnly,Wan Animate 2.2 + Steadydancer + one to all + SCAIL,2412018,,https://civitai.com/api/download/models/2711899,https://civitai.com/models/2412018,Wan2.2-Animate-动作迁移-视频延长.json
lora,wan2.2\Wan2.2-Lightning_T2V-A14B-4steps-lora_HIGH_fp16.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Wan2.2-I2V首尾帧视频拼接.json
lora,wan2.2\Wan2.2-Lightning_T2V-A14B-4steps-lora_LOW_fp16.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Wan2.2-I2V首尾帧视频拼接.json
lora,Wan2.2-T2V-A14B-4steps-lora-250928\low_noise_model.safetensors,1,LoraLoaderModelOnly,Junko Ejima - Daichis / 江島ジュン子（地球防衛家族）,2599471,,https://civitai.com/api/download/models/2920015,https://civitai.com/models/2599471,Wan2.2-T2V-A14B-4steps Simple V2V Enhancer 20251004(1).json
lora,Wan2_2\Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,Wan2.2-T2V-A14B-4steps Simple V2V Enhancer 20251004(1).json
lora,WanVideo\Wan14B_RealismBoost.safetensors,1,LoraLoaderModelOnly,Motion-Lora-Camera-Push-In-Wan-14B-720p-I2V,1784288,,https://civitai.com/api/download/models/2019338,https://civitai.com/models/1784288,Wan2.2-T2V-A14B-4steps Simple V2V Enhancer 20251004(1).json
lora,万相lora\SVI_v2_PRO_Wan2.2-I2V-A14B_HIGH_lora_rank_128_fp16.safetensors,1,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,Wan2.2Dasiwa SVI 自动长视频 By 像素幻想Lab(1).json
lora,万相lora\SVI_v2_PRO_Wan2.2-I2V-A14B_LOW_lora_rank_128_fp16.safetensors,1,LoraLoaderModelOnly,WAN 2.2 SVI Long Form Video Image to Video Diffusion/GGUF Workflow w/ Upscaling,2418122,,https://civitai.com/api/download/models/2718673,https://civitai.com/models/2418122,Wan2.2Dasiwa SVI 自动长视频 By 像素幻想Lab(1).json
lora,gemma-3-12b-it-abliterated_lora_rank64_bf16.safetensors,1,LoraLoader,Gemma from Monster Hunter [IllustriousXL],2174929,,https://civitai.com/api/download/models/2449219,https://civitai.com/models/2174929,workflow_ltx2_head_swap_drag_and_drop_v3.0(1).json
lora,ltx-2/2.3/v3/lora_weights_step_10000.safetensors,1,LoraLoaderModelOnly,rio morales character anima LORA,2600135,,https://civitai.com/api/download/models/2920752,https://civitai.com/models/2600135,workflow_ltx2_head_swap_drag_and_drop_v3.0(1).json
lora,ltx-2/2.3/head_swap_extracted_mix_rank_adaptive_fro_0.98_fp16_00001_.safetensors,1,LoraLoaderModelOnly,Matsu - セキレイ (Sekirei) - 4 Outfits - Illustrious/SDXL,2597099,,https://civitai.com/api/download/models/2917396,https://civitai.com/models/2597099,workflow_ltx2_head_swap_drag_and_drop_v3.0(1).json
lora,ltx-2/ltx-2.3-22b-distilled-lora-dynamic_fro09_avg_rank_105_bf16.safetensors,1,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,workflow_ltx2_head_swap_drag_and_drop_v3.0(1).json
lora,z-image\Realistic Skin Texture style (Detailed Skin)  v2.1.safetensors,1,LoraLoaderModelOnly,SteelMix Semi-Realistic,2598262,,https://civitai.com/api/download/models/2918681,https://civitai.com/models/2598262,z+dype(1).json
lora,zimage\zimage_Cc风情万种7K5.safetensors,1,LoraLoaderModelOnly,Eldritch Ink Art for Z-Image,2597137,,https://civitai.com/api/download/models/2917439,https://civitai.com/models/2597137,Z-B-T.json
lora,ypj_lora_v2 step8000.safetensors,1,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,Z-Image：亿级像素文生图，细节纤毫毕现，定义超高清影像新标准！高清放大(1).json
lora,flux-2-klein\Klein-大熊一致性consistency（0.4-1.0）.safetensors,1,LoraLoaderModelOnly,Elusarca's Scribbly Doodle LoRA | Klein 9B & 4B,2593550,,https://civitai.com/api/download/models/2913459,https://civitai.com/models/2593550,ZIB + ZIT涩涩双采+Klein高清.json
lora,z-image_Cc超广角滤镜2W7.safetensors,1,LoraLoaderModelOnly,Eldritch Ink Art for Z-Image,2597137,,https://civitai.com/api/download/models/2917439,https://civitai.com/models/2597137,Z双采+klein，V1雷公同款.json
lora,Klein\Klein_9B-一致性consis.safetensors,1,LoraLoaderModelOnly,Elusarca's Scribbly Doodle LoRA | Klein 9B & 4B,2593550,,https://civitai.com/api/download/models/2913459,https://civitai.com/models/2593550,▶Klein单图编辑-服装提取.json
lora,flux2\Klein 一致性增强.safetensors,1,LoraLoaderModelOnly,Elusarca's Scribbly Doodle LoRA | Klein 9B & 4B,2593550,,https://civitai.com/api/download/models/2913459,https://civitai.com/models/2593550,▶▶Zimage双采+三采+双放大（带模型和lora下载链接）(1).json
lora,flux-2-klein\F2K-9b-PussyDiffusion_v2.safetensors,1,LoraLoaderModelOnly,🚀 F2K9B | Flux 2 [klein] 9B LoRA Tester (FP8 Edition),2458041,,https://civitai.com/api/download/models/2775614,https://civitai.com/models/2458041,★NSW修复流-V3(1).json
lora,Qwen\eigen-banana-qwen-image-edit-2509-fp16-lora.safetensors,1,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,【AI代码侠土豆】多参考图合成Qwen-Edit+eigen-banana.json
lora,Qwen\Qwen-Image_SmartphoneSnapshotPhotoReality_v4_by-AI_Characters_TRIGGER$amateur photo$.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,【AI代码侠土豆】多参考图合成Qwen-Edit+eigen-banana.json
lora,Flux-Turbo-Alpha.safetensors,1,LoraLoaderModelOnly,Flux 1D INEZ Female Model Lora [Big Round Boobs],2598042,,https://civitai.com/api/download/models/2918422,https://civitai.com/models/2598042,【AI小兵哥】Wan2_2_Animate_自动去Sora2视频水印工作流(1).json
lora,Ltx2.3-Licon-VBVR-I2V-390K-R32.safetensors,1,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,【LTX2.3】i2v_sulphur(1).json
lora,LTX23国风画质.safetensors,1,LoraLoaderModelOnly,LTX2.3 All in one - ID LoRA + ControlNet + Detailer + Upscaler + Custom Audio + Keyframes,2553704,,https://civitai.com/api/download/models/2869945,https://civitai.com/models/2553704,【LTX2.3】四宫格生视频 (单采).json
lora,head_swap_v3_rank_adaptive_fro_098.safetensors,1,LoraLoaderModelOnly,Matsu - セキレイ (Sekirei) - 4 Outfits - Illustrious/SDXL,2597099,,https://civitai.com/api/download/models/2917396,https://civitai.com/models/2597099,【LTX2.3】换脸.json
lora,Qwen\Qwen-Image-Edit-Lightning-8steps-V1.0.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,一键动漫转真人(1).json
lora,Qwen\lenovo.safetensors,1,LoraLoaderModelOnly,Lenovo UltraReal,1662740,,https://civitai.com/api/download/models/2882170,https://civitai.com/models/1662740,一键动漫转真人(1).json
lora,Qwen\Flat_AnimeStyle_Agino_V2.safetensors,1,LoraLoaderModelOnly,My deformed style,2593831,,https://civitai.com/api/download/models/2913762,https://civitai.com/models/2593831,一键动漫转真人(1).json
lora,lenovo.safetensors,1,LoraLoaderModelOnly,Lenovo UltraReal,1662740,,https://civitai.com/api/download/models/2882170,https://civitai.com/models/1662740,一键动漫转真人(1).json
lora,qwen-image-edit-2511-multiple-angles-lora.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,一键生成96个分镜图+多角度=Multiple Qwen edit 2511.json
lora,nunchaku\svdq-fp4_r32-qwen-image-edit-lightningv1.0-8steps.safetensors,1,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,一键生成多视图(1).json
lora,Qwen-Image-Lightning-4steps-V1.0-bf16.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,三张换图.json
lora,flux2lora\Klein-consistency.safetensors,1,LoraLoaderModelOnly,Elusarca's Scribbly Doodle LoRA | Klein 9B & 4B,2593550,,https://civitai.com/api/download/models/2913459,https://civitai.com/models/2593550,三采样-Aiden-zimageT+B+fluxklein采样.json
lora,Z-IMAGE\REAL\Kook_Zimage_Base_极致真实.safetensors,1,LoraLoaderModelOnly,(Volume Edition) Qwen+2512+Kook Authentic Version High-Speed Automatic Text-to-Image Generator V1+,2294537,,https://civitai.com/api/download/models/2582008,https://civitai.com/models/2294537,三采样-Aiden-zimageT+B+fluxklein采样.json
lora,Qwen-Image-Edit-2511-Lightning-8steps-V1.0-bf16.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,人物姿势迁移++Qwen_image_edit_2511.json
lora,lora1\abf(身材优化和胸部更丰满).safetensors,1,LoraLoaderModelOnly,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,克雷斯Cless-Z-Image-Turbo 身材优化+丰满LoRA(1).json
lora,lora2\OB拍立得人像摄影Instant camera portrait photography V4.0.safetensors,1,LoraLoaderModelOnly,OB 超可爱时尚达人  Super cute fashionista,2183898,,https://civitai.com/api/download/models/2459030,https://civitai.com/models/2183898,克雷斯Cless-Z-Image-Turbo 身材优化+丰满LoRA(1).json
lora,sdxl_lightning_8step_lora.safetensors,1,LoraLoaderModelOnly,SuperFuta MaxBase — SDXL Realistic / Stylized Merge Experiment,2598728,,https://civitai.com/api/download/models/2919191,https://civitai.com/models/2598728,分块高清放大修复-手动-Power Puter-20251204  .json
lora,视频\Wan21_I2V_14B_lightx2v_cfg_step_distill_lora_rank64.safetensors,1,LoraLoaderModelOnly,Yor Forger (Spy x Family) — Realistic Flux / Wan2.1 Cosplay LoRA,2237073,,https://civitai.com/api/download/models/2519818,https://civitai.com/models/2237073,动作迁移-视频延长(1).json
lora,视频\lightx2v_I2V_14B_480p_cfg_step_distill_rank128_bf16.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,动作迁移-视频延长(1).json
lora,Wan21_PusaV1_LoRA_14B_rank512_bf16.safetensors,1,LoraLoaderModelOnly,Yor Forger (Spy x Family) — Realistic Flux / Wan2.1 Cosplay LoRA,2237073,,https://civitai.com/api/download/models/2519818,https://civitai.com/models/2237073,动作迁移.json
lora,Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,动作迁移.json
lora,wan2.2_i2v_lightx2v_4steps_lora_v1_high_noise.safetensors,1,LoraLoaderModelOnly,Wan 2.2 image to video,2572452,,https://civitai.com/api/download/models/2890303,https://civitai.com/models/2572452,动作迁移.json
lora,lightx2v_14B_T2V_cfg_step_distill_lora_adaptive_rank_quantile_0.15_bf16.safetensors,1,LoraLoaderModelOnly,4步Qwen Edit 2511换头(Qwen Image Edit 2511 + lightx2v_4steps: Head Swap Workflow),2388580,,https://civitai.com/api/download/models/2685809,https://civitai.com/models/2388580,动作迁移.json
lora,consistence_edit_v2.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=consistence_edit_v2,动漫转写实真人2511（零偏移_高还原）工作流.json
lora,Ball_jointed_Doll_V2_01.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Ball_jointed_Doll_V2_01,动漫转真人1.json
lora,Qwen\2511\动漫转真人\AnythingtoRealCharacters2511_20.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=AnythingtoRealCharacters2511_20,动漫转真人合集.json
lora,Qwen\2509\Qwen-Image-Edit-2509-Lightning-8steps-V1.0-fp32.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Qwen-Image-Edit-2509-Lightning-8steps-V1.0-fp32,动漫转真人合集.json
lora,001-Qwen千问\Qwen-Image-Edit-Lightning-4steps-V1.0.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Qwen-Image-Edit-Lightning-4steps-V1.0,千问2511-文生图-图片编辑12.30(1).json
lora,wanAnimate相关\WanAnimate_relight_lora_fp16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=WanAnimate_relight_lora,去除替换动作模仿全功能.json
lora,Wan22加速功能类\lightx2v_I2V_14B_480p_cfg_step_distill_rank256_bf16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=lightx2v_I2V_14B_480p_cfg_step_distill_rank256,去除替换动作模仿全功能.json
lora,flux-2-klein\f2k_consist_20260225.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=f2k_consist_20260225,取白底图(1).json
lora,lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank64_bf16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=lightx2v_T2V_14B_cfg_step_distill_v2_lora_rank64,大合集-图生视频-音频.json
lora,wan\Wan2.2-Fun-A14B-InP-high-noise-MPS.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Wan2.2-Fun-A14B-InP-high-noise-MPS,大合集-图生视频-音频.json
lora,wan\Wan2.2-Fun-A14B-InP-low-noise-HPS2.1.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Wan2.2-Fun-A14B-InP-low-noise-HPS2.1,大合集-图生视频-音频.json
lora,z真实\细节\Realistic Skin Texture style (Detailed Skin)  v2.1.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Realistic%20Skin%20Texture%20style%20%28Detailed%20Skin%29%20%20v2.1,实验1.json
lora,QWEN\next-scene_lora-v2-3000.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=next-scene_lora-v2-3000,拍鬼片的.json
lora,QWEN\Qwen-Image-Edit-2509-Lightning-8steps-V1.0-bf16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Qwen-Image-Edit-2509-Lightning-8steps-V1.0-bf16,拍鬼片的.json
lora,QWEN\Qwen-Image-Edit-F2P.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=Qwen-Image-Edit-F2P,拍鬼片的.json
lora,next-scene_lora-v2-3000.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=next-scene_lora-v2-3000,拍鬼片的.json
lora,ICEdit\ICEdit-MoE-LoRA.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=ICEdit-MoE-LoRA,新神器_ICEdit：本地P图(1).json
lora,ICEdit\pytorch_lora.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=pytorch_lora,新神器_ICEdit：本地P图(1).json
lora,ltx-2.3-22b-distilled-lora-resized_dynamic_rank_159_fro09_bf16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=ltx-2.3-22b-distilled-lora-resized_dynamic_rank_159_fro09,最强优化—LTX2.3全自动—图生_ 文生视频.json
lora,ltx-2.3-22b-distilled-lora-dynamic_fro09_avg_rank_105_bf16.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=ltx-2.3-22b-distilled-lora-dynamic_fro09_avg_rank_105,最强优化—LTX2.3全自动—图生_ 文生视频.json
lora,zit_fdpo_v1.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=zit_fdpo_v1,神棍双采流带FDPO的LORA.json
lora,wangmoon光影1.safetensors,1,LoraLoaderModelOnly,,,,,https://civitai.com/models?query=wangmoon%E5%85%89%E5%BD%B11,空白工作流 (1) (1) (1).json
lora,wangmoon梦核20.safetensors,1,LoraLoaderModelOnly,MAJICFLUS-麦橘光影约拍,1114054,,https://civitai.com/api/download/models/1251883,https://civitai.com/models/1114054,空白工作流 (1) (1) (1).json
lora,Kook_Zimage_Base_极致真实.safetensors,1,LoraLoaderModelOnly,(Volume Edition) Qwen+2512+Kook Authentic Version High-Speed Automatic Text-to-Image Generator V1+,2294537,,https://civitai.com/api/download/models/2582008,https://civitai.com/models/2294537,空白工作流 (1) (1) (1).json
lora,细节\皮肤\kasakisoft_v3.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,USNR_STYLE_NB_Vpred_V3-000019.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,748cmSDXLvpred75S.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,re1na-000024.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,cknb02_stabilizer_v0.304a_fp16.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,未知\FXP02_Lokr_f4-000016.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,𝐓𝐡𝐞_𝐨𝐧𝐥𝐲_𝐋𝐨𝐑𝐀_𝐲𝐨𝐮_𝐞𝐯𝐞𝐫_𝐧𝐞𝐞𝐝__必要なのはLoRAだけ__by_CHROMEKIDD.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,群友的流.json
lora,wan22\ltx-2.3-22b-ic-lora-union-control-ref0.5.safetensors,1,LTXICLoRALoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,视频去皮_8080(1).json
lora,flux-2-klein\Klein_9B-NSFW.safetensors,1,LoraLoaderModelOnly,Elusarca's Scribbly Doodle LoRA | Klein 9B & 4B,2593550,,https://civitai.com/api/download/models/2913459,https://civitai.com/models/2593550,视频去皮_8080(1).json
lora,LCM1.5.safetensors,1,LoraLoader,Pony Diffusion V6 XL,257749,,https://civitai.com/api/download/models/290640,https://civitai.com/models/257749,视频去频闪.json
lora,Qwen-Image-Edit-2509-Lightning-8steps-V1.0-fp32.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,角色多视图参考(1).json
lora,QWEN multiple angle.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,角色多视图参考(1).json
lora,z-image\Kook_Zimage_真实幻想_Turbo.safetensors,1,LoraLoaderModelOnly,(Volume Edition) Qwen+2512+Kook Authentic Version High-Speed Automatic Text-to-Image Generator V1+,2294537,,https://civitai.com/api/download/models/2582008,https://civitai.com/models/2294537,豹豹喵呜制作，双z双采样，高真实度工作流(1).json
lora,z-image\Jibs_Z-Image_skin_lora_V1.safetensors,1,LoraLoaderModelOnly,Jibs Qwen Skin Detailer/Imperfections lora,2136360,,https://civitai.com/api/download/models/2416596,https://civitai.com/models/2136360,豹豹喵呜制作，双z双采样，高真实度工作流(1).json
lora,ltx2.3-transition首尾过度.safetensors,1,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,首尾 OLLAMA 工作流 完美版.json
lora,Qwen-Image-Lightning-8steps-V1.1.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,骨骼姿态控制 人物一致性 一张图生成多姿势 写真图片 9月最新升级(1).json
lora,脱衣kontext-clothes_remover_v0.safetensors,1,LoraLoaderModelOnly,[SDXL&Pony] undressing / 脱衣,600916,,https://civitai.com/api/download/models/694059,https://civitai.com/models/600916,高清脱_V2.json
lora,乳头可见_nipples__v1.safetensors,1,LoraLoaderModelOnly,Wedding dress 不穿婚纱怎么行？for ZiB ZiT & F1,1003482,,https://civitai.com/api/download/models/2664610,https://civitai.com/models/1003482,高清脱_V2.json
lora,Real skin_实感肌肤_v1.0.safetensors,1,LoraLoaderModelOnly,Real HDR (Level of Color Detail Slider),2581643,,https://civitai.com/api/download/models/2900355,https://civitai.com/models/2581643,高清脱_V2.json
lora,人像精修_ 统一色调 _ 清洁瑕疵 _ 精修皮肤_1.0.safetensors,1,LoraLoaderModelOnly,人の心とかないんか？（呪術廻戦）,2570650,,https://civitai.com/api/download/models/2888388,https://civitai.com/models/2570650,高清脱_V2.json
lora,【拒绝油腻AI脸】皮肤细节增强器_V1.safetensors,1,LoraLoaderModelOnly,Directly refuse if not my type - 不是我喜欢的类型，直接拒绝。,1804853,,https://civitai.com/api/download/models/2042529,https://civitai.com/models/1804853,高清脱_V2.json
lora,kontext高清修复_v1.0.safetensors,1,LoraLoaderModelOnly,ComfyUI Flux Kontext 360 Degree LoRA Workflow,2522562,,https://civitai.com/api/download/models/2835191,https://civitai.com/models/2522562,高清脱_V2.json
lora,皮肤质感调整器-差异炼丹功能性lora模型v1.safetensors,1,LoraLoaderModelOnly,王者荣耀_少司缘涂山红红联动皮肤,2517086,,https://civitai.com/api/download/models/2829173,https://civitai.com/models/2517086,高清脱_V2.json
lora,美白少女 Whitening Girl_A.safetensors,1,LoraLoaderModelOnly,"Miori Motomiya (2 Outfits) - Haibara's Teenage New Game+ / 本宮 美織 , Motomiya Miori / 灰原くんの強くて青春ニューゲーム , Haibara-kun no Tsuyokute Seishun Nyū Gēmu",2591224,,https://civitai.com/api/download/models/2910889,https://civitai.com/models/2591224,高清脱_V2.json
lora,手部修复术，史上最完美的手部模型，汗毛清晰可见_v1.0.safetensors,1,LoraLoaderModelOnly,魔奥绮梦 Arcane Fantasy Collection 1 - Z image,2318520,,https://civitai.com/api/download/models/2802836,https://civitai.com/models/2318520,高清脱_V2.json
lora,平光，增强构图与材质真实感，消除人物AI感_1.0.safetensors,1,LoraLoaderModelOnly,Hiramitsu Hinata (Healin' Good ♥ Precure) /平光ひなた(ヒーリングっど♥プリキュア),1915494,,https://civitai.com/api/download/models/2167997,https://civitai.com/models/1915494,高清脱_V2.json
lora,真人皮肤质感增强_V1.safetensors,1,LoraLoaderModelOnly,anime to real,2417550,,https://civitai.com/api/download/models/2733739,https://civitai.com/models/2417550,高清脱_V2.json
lora,LTX-2-Image2Vid-Adapter.safetensors,1,LoraLoaderModelOnly,"LTX-2.3, simple workflow. T2V,  I2V, I2V external audio, FFLF",2593905,,https://civitai.com/api/download/models/2918575,https://civitai.com/models/2593905,高质量LTX-2.3图生视频MV制作工作流_大尸兄(1).json
lora,put it here_QwenEdit_V1.0.safetensors,1,LoraLoaderModelOnly,Chie (智恵) - Shiboyugi: Playing Death Games to Put Food on the Table (死亡遊戯で飯を食う。),2499957,,https://civitai.com/api/download/models/2810218,https://civitai.com/models/2499957,👨🏻Qwen_edit plus 2509-换头_换脸-F2P-聚焦裁剪-手动遮罩版(1).json
lora,千问lora\qwen-image-edit-2511-multiple-angles-lora.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,😶_🌫️千问2511 多角度自由切换🐳 26-01-09 (1).json
lora,千问lora\Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1,LoraLoaderModelOnly,"iGEN ONE (ZImage, Ernie, FLUX1/2, Qwen, HiDream, Nunchaku)",2572843,,https://civitai.com/api/download/models/2914452,https://civitai.com/models/2572843,😶_🌫️千问2511 多角度自由切换🐳 26-01-09 (1).json
unet,z_image_turbo_bf16.safetensors,31,UNETLoader,Eldritch Ink Art for Z-Image,2597137,,https://civitai.com/api/download/models/2917439,https://civitai.com/models/2597137,amazing-z-image-a_SAFETENSORS.json; amazing-z-image-b_SAFETENSORS(1).json; base+klein+seed（抽卡）.json
